row,name,code,tweet,follow
1327,东晶电子,002199,2614.0,7243.0
1328,嘉应制药,002198,2154.0,10098.0
1329,证通电子,002197,9648.0,30275.0
1330,方正电机,002196,5755.0,21360.0
1331,二三四五,002195,8731.0,27381.0
1332,武汉凡谷,002194,4145.0,12147.0
1333,如意集团,002193,2781.0,9001.0
1334,融捷股份,002192,14200.0,206812.0
1335,劲嘉股份,002191,5493.0,17142.0
1336,成飞集成,002190,13211.0,61580.0
1337,利达光电,002189,6559.0,16410.0
1338,巴士在线,002188,4018.0,11722.0
1339,广百股份,002187,2032.0,7716.0
1340,全聚德,002186,5447.0,27387.0
1341,华天科技,002185,7097.0,56227.0
1342,海得控制,002184,3415.0,9899.0
1343,怡亚通,002183,46130.0,217336.0
1344,云海金属,002182,7959.0,22944.0
1345,粤传媒,002181,6577.0,32236.0
1346,纳思达,002180,2580.0,19474.0
1347,中航光电,002179,11347.0,47361.0
1348,延华智能,002178,5456.0,20278.0
1349,御银股份,002177,6506.0,27791.0
1350,江特电机,002176,10759.0,59278.0
1351,东方网络,002175,5127.0,18935.0
1352,游族网络,002174,15803.0,45278.0
1353,创新医疗,002173,2471.0,7607.0
1354,澳洋科技,002172,3749.0,11228.0
1355,楚江新材,002171,3506.0,10771.0
1356,芭田股份,002170,8947.0,24916.0
1357,智光电气,002169,3703.0,14475.0
1358,深圳惠程,002168,7532.0,20399.0
1359,东方锆业,002167,6188.0,35581.0
1360,莱茵生物,002166,3936.0,15112.0
1361,红宝丽,002165,2101.0,6315.0
1362,宁波东力,002164,2380.0,8191.0
1363,中航三鑫,002163,4359.0,21905.0
1364,悦心健康,002162,5900.0,14770.0
1365,远望谷,002161,17125.0,40082.0
1366,常铝股份,002160,2389.0,6223.0
1367,三特索道,002159,3375.0,7692.0
1368,汉钟精机,002158,7955.0,18165.0
1369,正邦科技,002157,5417.0,15130.0
1370,通富微电,002156,6111.0,21450.0
1371,湖南黄金,002155,4686.0,28172.0
1372,报喜鸟,002154,8275.0,24065.0
1373,石基信息,002153,8770.0,95925.0
1374,广电运通,002152,5516.0,22031.0
1375,北斗星通,002151,10324.0,33449.0
1376,通润装备,002150,1387.0,4366.0
1377,西部材料,002149,2106.0,9189.0
1378,北纬通信,002148,7243.0,21231.0
1379,新光圆成,002147,1344.0,6155.0
1380,荣盛发展,002146,10098.0,40046.0
1381,中核钛白,002145,4827.0,14671.0
1382,宏达高科,002144,5318.0,17650.0
1383,印纪传媒,002143,3705.0,17804.0
1384,宁波银行,002142,15054.0,91017.0
1385,贤丰控股,002141,2359.0,8352.0
1386,东华科技,002140,2776.0,9482.0
1387,拓邦股份,002139,8028.0,28162.0
1388,顺络电子,002138,9232.0,29366.0
1389,麦达数字,002137,3371.0,8568.0
1390,安纳达,002136,3771.0,11367.0
1391,东南网架,002135,3865.0,12048.0
1392,*ST普林,002134,3305.0,12291.0
1393,广宇集团,002133,2270.0,11661.0
1394,恒星科技,002132,2254.0,9968.0
1395,利欧股份,002131,5694.0,19952.0
1396,沃尔核材,002130,9434.0,29698.0
1397,中环股份,002129,15251.0,139199.0
1398,露天煤业,002128,2906.0,13206.0
1399,南极电商,002127,3209.0,7018.0
1400,银轮股份,002126,4083.0,17473.0
1401,湘潭电化,002125,3036.0,11034.0
1402,天邦股份,002124,3097.0,9709.0
1403,梦网荣信,002123,5064.0,17099.0
1404,天马股份,002122,4981.0,17353.0
1405,科陆电子,002121,10391.0,25270.0
1406,韵达股份,002120,5341.0,12932.0
1407,康强电子,002119,5595.0,16690.0
1408,紫鑫药业,002118,6467.0,16401.0
1409,东港股份,002117,3887.0,19766.0
1410,中国海诚,002116,2351.0,6990.0
1411,中国海诚,002116,2351.0,6990.0
1412,三维通信,002115,5098.0,14824.0
1413,罗平锌电,002114,6648.0,16716.0
1414,天润数娱,002113,5915.0,12631.0
1415,三变科技,002112,3564.0,10494.0
1416,威海广泰,002111,2859.0,18002.0
1417,三钢闽光,002110,3428.0,12530.0
1418,兴化股份,002109,1276.0,4493.0
1419,沧州明珠,002108,13683.0,52292.0
1420,沃华医药,002107,5465.0,19771.0
1421,莱宝高科,002106,4694.0,49443.0
1422,信隆健康,002105,4150.0,19950.0
1423,恒宝股份,002104,13017.0,71952.0
1424,广博股份,002103,3795.0,9680.0
1425,冠福股份,002102,3201.0,14540.0
1426,广东鸿图,002101,2384.0,9177.0
1427,天康生物,002100,2267.0,9612.0
1428,海翔药业,002099,4807.0,19486.0
1429,浔兴股份,002098,2713.0,9398.0
1430,山河智能,002097,3545.0,27183.0
1431,南岭民爆,002096,1709.0,7184.0
1432,生意宝,002095,16897.0,45801.0
1433,青岛金王,002094,5945.0,23401.0
1434,国脉科技,002093,4476.0,14999.0
1435,中泰化学,002092,7319.0,22049.0
1436,江苏国泰,002091,4513.0,13650.0
1437,金智科技,002090,2135.0,6098.0
1438,新海宜,002089,5457.0,16918.0
1439,鲁阳节能,002088,1939.0,7500.0
1440,新野纺织,002087,1920.0,8274.0
1441,东方海洋,002086,2254.0,11794.0
1442,万丰奥威,002085,3638.0,11833.0
1443,海鸥卫浴,002084,4321.0,25268.0
1444,孚日股份,002083,3406.0,14915.0
1445,栋梁新材,002082,2904.0,9928.0
1446,金螳螂,002081,16461.0,85939.0
1447,中材科技,002080,3761.0,10801.0
1448,苏州固锝,002079,5372.0,35290.0
1449,太阳纸业,002078,5399.0,32546.0
1450,大港股份,002077,1724.0,14717.0
1451,雪莱特,002076,3676.0,12475.0
1452,沙钢股份,002075,5631.0,48704.0
1453,国轩高科,002074,15943.0,58099.0
1454,软控股份,002073,6337.0,70777.0
1455,凯瑞德,002072,6194.0,20005.0
1456,长城影视,002071,5080.0,15240.0
1457,*ST众和,002070,22722.0,50846.0
1458,獐子岛,002069,11118.0,68086.0
1459,黑猫股份,002068,2827.0,11126.0
1460,景兴纸业,002067,8428.0,23135.0
1461,瑞泰科技,002066,10012.0,22523.0
1462,东华软件,002065,7796.0,51109.0
1463,华峰氨纶,002064,4911.0,14095.0
1464,远光软件,002063,6811.0,19691.0
1465,宏润建设,002062,2757.0,9125.0
1466,江山化工,002061,3918.0,11469.0
1467,粤水电,002060,4200.0,19640.0
1468,云南旅游,002059,4029.0,12465.0
1469,威尔泰,002058,2888.0,14305.0
1470,中钢天源,002057,1901.0,14701.0
1471,横店东磁,002056,4273.0,19778.0
1472,得润电子,002055,8591.0,44079.0
1473,德美化工,002054,2836.0,12600.0
1474,云南能投,002053,5462.0,14589.0
1475,同洲电子,002052,6321.0,26769.0
1476,中工国际,002051,6793.0,28084.0
1477,三花智控,002050,4398.0,18496.0
1478,紫光国芯,002049,14175.0,85377.0
1479,宁波华翔,002048,4552.0,43123.0
1480,宝鹰股份,002047,3971.0,13747.0
1481,轴研科技,002046,2767.0,14357.0
1482,国光电器,002045,3913.0,13609.0
1483,美年健康,002044,12056.0,26640.0
1484,兔宝宝,002043,11822.0,62720.0
1485,华孚色纺,002042,2436.0,9160.0
1486,登海种业,002041,3555.0,16688.0
1487,南京港,002040,8697.0,19254.0
1488,黔源电力,002039,6831.0,16194.0
1489,双鹭药业,002038,27112.0,203781.0
1490,久联发展,002037,1954.0,14946.0
1491,联创电子,002036,11270.0,28986.0
1492,华帝股份,002035,3285.0,22362.0
1493,美欣达,002034,2194.0,11791.0
1494,丽江旅游,002033,4253.0,45308.0
1495,苏泊尔,002032,6172.0,48589.0
1496,巨轮智能,002031,3762.0,16053.0
1497,达安基因,002030,24174.0,112705.0
1498,七匹狼,002029,7251.0,21561.0
1499,思源电气,002028,4066.0,13529.0
1500,分众传媒,002027,14468.0,37538.0
1501,山东威达,002026,1507.0,4644.0
1502,航天电器,002025,3916.0,20320.0
1503,苏宁云商,002024,158044.0,594274.0
1504,海特高新,002023,8129.0,79262.0
1505,科华生物,002022,7589.0,21952.0
1506,中捷资源,002021,2352.0,12689.0
1507,京新药业,002020,4955.0,41452.0
1508,亿帆医药,002019,8879.0,22774.0
1509,华信国际,002018,4192.0,12344.0
1510,东信和平,002017,3615.0,22298.0
1511,世荣兆业,002016,2795.0,15316.0
1512,霞客环保,002015,1465.0,4050.0
1513,永新股份,002014,3203.0,11672.0
1514,中航机电,002013,6141.0,82637.0
1515,凯恩股份,002012,2630.0,15868.0
1516,盾安环境,002011,7444.0,44654.0
1517,传化智联,002010,3001.0,15505.0
1518,天奇股份,002009,5256.0,14432.0
1519,大族激光,002008,21966.0,75982.0
1520,华兰生物,002007,19086.0,144798.0
1521,精功科技,002006,3327.0,8521.0
1522,德豪润达,002005,5619.0,15020.0
1523,华邦健康,002004,7320.0,20217.0
1524,伟星股份,002003,4919.0,19565.0
1525,鸿达兴业,002002,4479.0,14834.0
1526,新和成,002001,7921.0,20620.0
1527,招商蛇口,001979,13529.0,68099.0
1528,豫能控股,001896,2444.0,8607.0
1529,宗申动力,001696,8847.0,16558.0
1530,华润三九,000999,6665.0,28708.0
1531,隆平高科,000998,7311.0,43977.0
1532,新大陆,000997,22574.0,178128.0
1533,中国中期,000996,8344.0,18909.0
1534,皇台酒业,000995,1896.0,7080.0
1535,闽东电力,000993,3633.0,10374.0
1536,诚志股份,000990,3548.0,7756.0
1537,九芝堂,000989,3200.0,24931.0
1538,华工科技,000988,10193.0,34752.0
1539,越秀金控,000987,8317.0,52633.0
1540,大庆华科,000985,2500.0,6359.0
1541,西山煤电,000983,6904.0,42849.0
1542,*ST中绒,000982,3577.0,11300.0
1543,银亿股份,000981,2719.0,12801.0
1544,众泰汽车,000980,5443.0,17658.0
1545,中弘股份,000979,2526.0,42186.0
1546,桂林旅游,000978,2715.0,19393.0
1547,浪潮信息,000977,13882.0,48037.0
1548,春晖股份,000976,4072.0,8323.0
1549,银泰资源,000975,3547.0,9379.0
1550,佛塑科技,000973,7494.0,30194.0
1551,*ST中基,000972,3273.0,12867.0
1552,高升控股,000971,4045.0,16063.0
1553,中科三环,000970,6370.0,55664.0
1554,安泰科技,000969,6882.0,63121.0
1555,蓝焰控股,000968,3426.0,7360.0
1556,盈峰环境,000967,3126.0,7935.0
1557,长源电力,000966,2583.0,9136.0
1558,天保基建,000965,3213.0,14147.0
1559,华东医药,000963,10421.0,27452.0
1560,东方钽业,000962,1834.0,9565.0
1561,中南建设,000961,3845.0,13816.0
1562,锡业股份,000960,12209.0,40269.0
1563,首钢股份,000959,4360.0,76282.0
1564,东方能源,000958,5267.0,27859.0
1565,中通客车,000957,8055.0,36425.0
1566,欣龙控股,000955,2181.0,11612.0
1567,*ST河化,000953,3392.0,9664.0
1568,广济药业,000952,4133.0,11260.0
1569,中国重汽,000951,3524.0,16030.0
1570,*ST建峰,000950,1953.0,7237.0
1571,新乡化纤,000949,4829.0,8312.0
1572,南天信息,000948,5144.0,19304.0
1573,凯迪生态,000939,5278.0,21452.0
1574,紫光股份,000938,12498.0,40496.0
1575,冀中能源,000937,4642.0,22326.0
1576,华西股份,000936,3897.0,12001.0
1577,四川双马,000935,11941.0,17338.0
1578,神火股份,000933,5904.0,19075.0
1579,*ST华菱,000932,4206.0,37887.0
1580,中关村,000931,13037.0,34955.0
1581,中粮生化,000930,18929.0,151953.0
1582,兰州黄河,000929,3605.0,13308.0
1583,中钢国际,000928,4052.0,13144.0
1584,一汽夏利,000927,4792.0,14464.0
1585,福星股份,000926,7023.0,13408.0
1586,众合科技,000925,4256.0,11690.0
1587,河北宣工,000923,11357.0,28173.0
1588,*ST佳电,000922,6442.0,21567.0
1589,海信科龙,000921,3636.0,13417.0
1590,南方汇通,000920,2641.0,9858.0
1591,金陵药业,000919,2551.0,17045.0
1592,嘉凯城,000918,8215.0,20772.0
1593,电广传媒,000917,32570.0,109111.0
1594,华北高速,000916,6733.0,20982.0
1595,山大华特,000915,6415.0,15120.0
1596,钱江摩托,000913,5048.0,20775.0
1597,泸天化,000912,6717.0,12912.0
1598,南宁糖业,000911,6848.0,33385.0
1599,大亚圣象,000910,3367.0,10224.0
1600,数源科技,000909,7319.0,21798.0
1601,景峰医药,000908,1999.0,5537.0
1602,浙商中拓,000906,4055.0,20282.0
1603,厦门港务,000905,6120.0,52632.0
1604,云内动力,000903,2446.0,9318.0
1605,新洋丰,000902,3447.0,12020.0
1606,航天科技,000901,9152.0,40305.0
1607,现代投资,000900,3737.0,11502.0
1608,赣能股份,000899,2591.0,8186.0
1609,鞍钢股份,000898,5757.0,62263.0
1610,津滨发展,000897,4667.0,76750.0
1611,双汇发展,000895,24050.0,163390.0
1612,东凌国际,000893,9138.0,11119.0
1613,欢瑞世纪,000892,4802.0,8337.0
1614,法尔胜,000890,2880.0,8218.0
1615,茂业通信,000889,2276.0,10897.0
1616,峨眉山A,000888,2420.0,12107.0
1617,中鼎股份,000887,2725.0,14185.0
1618,海南高速,000886,2866.0,10777.0
1619,同力水泥,000885,7381.0,14576.0
1620,湖北能源,000883,6361.0,38902.0
1621,华联股份,000882,5714.0,34193.0
1622,中广核技,000881,2391.0,7369.0
1623,潍柴重机,000880,1409.0,5478.0
1624,云南铜业,000878,12058.0,86862.0
1625,天山股份,000877,13295.0,38125.0
1626,新希望,000876,12004.0,50984.0
1627,吉电股份,000875,14124.0,55150.0
1628,张裕A,000869,24681.0,56632.0
1629,安凯客车,000868,4293.0,13414.0
1630,三湘印象,000863,3311.0,9772.0
1631,银星能源,000862,1453.0,5136.0
1632,海印股份,000861,7310.0,21163.0
1633,顺鑫农业,000860,11986.0,97030.0
1634,国风塑业,000859,8116.0,7969.0
1635,五粮液,000858,60021.0,245016.0
1636,冀东装备,000856,16637.0,27159.0
1637,石化机械,000852,6823.0,24000.0
1638,高鸿股份,000851,6997.0,39266.0
1639,华茂股份,000850,2489.0,20861.0
1640,承德露露,000848,10364.0,36912.0
1641,中信国安,000839,18733.0,72547.0
1642,财信发展,000838,7474.0,26336.0
1643,秦川机床,000837,6674.0,28838.0
1644,鑫茂科技,000836,1715.0,16121.0
1645,长城动漫,000835,10101.0,48090.0
1646,贵糖股份,000833,3972.0,15792.0
1647,五矿稀土,000831,11062.0,66172.0
1648,鲁西化工,000830,3656.0,25708.0
1649,天音控股,000829,10290.0,27368.0
1650,东莞控股,000828,5255.0,13301.0
1651,启迪桑德,000826,14383.0,46361.0
1652,太钢不锈,000825,5683.0,66661.0
1653,超声电子,000823,3701.0,12492.0
1654,山东海化,000822,2595.0,10670.0
1655,京山轻机,000821,4738.0,15342.0
1656,神雾节能,000820,6737.0,15163.0
1657,岳阳兴长,000819,2931.0,11078.0
1658,方大化工,000818,3056.0,8514.0
1659,智慧农业,000816,9172.0,29307.0
1660,美利云,000815,4421.0,14243.0
1661,德展健康,000813,1695.0,4862.0
1662,陕西金叶,000812,5041.0,13102.0
1663,烟台冰轮,000811,4850.0,16070.0
1664,创维数字,000810,4505.0,15834.0
1665,*ST新城,000809,3390.0,9038.0
1666,云铝股份,000807,5248.0,14264.0
1667,银河生物,000806,5761.0,19635.0
1668,*ST金宇,000803,3131.0,10786.0
1669,北京文化,000802,6612.0,36177.0
1670,四川九洲,000801,6101.0,27074.0
1671,一汽轿车,000800,11103.0,42682.0
1672,酒鬼酒,000799,11707.0,49777.0
1673,中水渔业,000798,3912.0,15432.0
1674,中国武夷,000797,6661.0,19234.0
1675,凯撒旅游,000796,6529.0,19362.0
1676,英洛华,000795,4701.0,14319.0
1677,华闻传媒,000793,10784.0,35189.0
1678,盐湖股份,000792,8931.0,113762.0
1679,甘肃电投,000791,3845.0,16905.0
1680,泰合健康,000790,3983.0,9361.0
1681,万年青,000789,2591.0,8083.0
1682,北大医药,000788,7972.0,128661.0
1683,*ST创智,000787,91.0,167.0
1684,北新建材,000786,5146.0,36887.0
1685,武汉中商,000785,2768.0,9070.0
1686,长江证券,000783,11837.0,129544.0
1687,美达股份,000782,16145.0,10916.0
1688,*ST平能,000780,3357.0,12094.0
1689,三毛派神,000779,2716.0,8678.0
1690,新兴铸管,000778,14113.0,122593.0
1691,中核科技,000777,11651.0,162349.0
1692,广发证券,000776,12090.0,170278.0
1693,中航飞机,000768,19239.0,235132.0
1694,漳泽电力,000767,7087.0,36978.0
1695,通化金马,000766,2113.0,5537.0
1696,西藏矿业,000762,8989.0,25440.0
1697,本钢板材,000761,3231.0,15302.0
1698,斯太尔,000760,4794.0,13255.0
1699,中百集团,000759,2817.0,18476.0
1700,中色股份,000758,6035.0,27549.0
1701,浩物股份,000757,4584.0,18785.0
1702,新华制药,000756,3850.0,9767.0
1703,*ST三维,000755,4270.0,14097.0
1704,漳州发展,000753,3039.0,17177.0
1705,西藏发展,000752,4739.0,18496.0
1706,锌业股份,000751,7268.0,46468.0
1707,国海证券,000750,7241.0,33704.0
1708,长城信息,000748,3149.0,20655.0
1709,普洛药业,000739,2083.0,11349.0
1710,航发控制,000738,10022.0,130496.0
1711,南风化工,000737,2508.0,8770.0
1712,中房地产,000736,3156.0,10887.0
1713,罗牛山,000735,7526.0,37791.0
1714,振华科技,000733,4640.0,15288.0
1715,泰禾集团,000732,4096.0,20437.0
1716,四川美丰,000731,4294.0,12302.0
1717,燕京啤酒,000729,5534.0,24628.0
1718,国元证券,000728,16655.0,136295.0
1719,华东科技,000727,3530.0,14682.0
1720,鲁泰A,000726,9896.0,44282.0
1721,京东方A,000725,47846.0,284394.0
1722,美锦能源,000723,2794.0,9769.0
1723,湖南发展,000722,6131.0,15508.0
1724,西安饮食,000721,5369.0,22466.0
1725,新能泰山,000720,5644.0,16138.0
1726,大地传媒,000719,1723.0,18135.0
1727,苏宁环球,000718,6370.0,35990.0
1728,韶钢松山,000717,4987.0,49024.0
1729,黑芝麻,000716,3433.0,8342.0
1730,中兴商业,000715,3026.0,15444.0
1731,丰乐种业,000713,2391.0,20593.0
1732,锦龙股份,000712,17257.0,72540.0
1733,京蓝科技,000711,2601.0,6710.0
1734,*ST天仪,000710,9912.0,22735.0
1735,河钢股份,000709,15158.0,109329.0
1736,大冶特钢,000708,1406.0,8785.0
1737,双环科技,000707,2482.0,7125.0
1738,浙江震元,000705,2864.0,14920.0
1739,恒逸石化,000703,3410.0,8959.0
1740,正虹科技,000702,1878.0,5837.0
1741,厦门信达,000701,3966.0,12901.0
1742,模塑科技,000700,2394.0,11018.0
1743,沈阳化工,000698,3740.0,14895.0
1744,炼石有色,000697,3709.0,18555.0
1745,滨海能源,000695,1990.0,5555.0
1746,*ST华泽,000693,6770.0,21845.0
1747,惠天热电,000692,2541.0,10466.0
1748,ST亚太,000691,1883.0,8135.0
1749,宝新能源,000690,5588.0,25956.0
1750,建新矿业,000688,2526.0,7839.0
1751,华讯方舟,000687,7361.0,21568.0
1752,东北证券,000686,3845.0,19262.0
1753,中山公用,000685,3751.0,42251.0
1754,远兴能源,000683,1961.0,10007.0
1755,东方电子,000682,3191.0,11758.0
1756,视觉中国,000681,8422.0,19823.0
1757,山推股份,000680,6441.0,24307.0
1758,大连友谊,000679,6003.0,16619.0
1759,襄阳轴承,000678,2740.0,14934.0
1760,恒天海龙,000677,1323.0,4214.0
1761,智度股份,000676,3927.0,10274.0
1762,当代东方,000673,4051.0,23447.0
1763,上峰水泥,000672,5027.0,12078.0
1764,阳光城,000671,4801.0,28627.0
1765,盈方微,000670,7769.0,48979.0
1766,金鸿能源,000669,2356.0,6147.0
1767,荣丰控股,000668,1949.0,5674.0
1768,美好置业,000667,11734.0,54260.0
1769,经纬纺机,000666,4486.0,13310.0
1770,湖北广电,000665,1686.0,5483.0
1771,永安林业,000663,2897.0,9701.0
1772,天夏智慧,000662,2106.0,6360.0
1773,长春高新,000661,11832.0,86492.0
1774,*ST中富,000659,3993.0,12190.0
1775,中钨高新,000657,3680.0,11866.0
1776,金科股份,000656,11722.0,52257.0
1777,金岭矿业,000655,11517.0,7727.0
1778,泰达股份,000652,5861.0,19574.0
1779,格力电器,000651,177676.0,361542.0
1780,仁和药业,000650,6085.0,20080.0
1781,西王食品,000639,6100.0,26784.0
1782,万方发展,000638,5281.0,19478.0
1783,茂化实华,000637,1926.0,13338.0
1784,风华高科,000636,2371.0,12828.0
1785,英力特,000635,6542.0,15534.0
1786,合金投资,000633,2038.0,5605.0
1787,三木集团,000632,2008.0,6790.0
1788,顺发恒业,000631,3684.0,24356.0
1789,铜陵有色,000630,6233.0,68849.0
1790,*ST钒钛,000629,9075.0,43185.0
1791,高新发展,000628,2964.0,8379.0
1792,天茂集团,000627,6423.0,17645.0
1793,远大控股,000626,9711.0,20018.0
1794,长安汽车,000625,69456.0,177277.0
1795,吉林敖东,000623,31833.0,258592.0
1796,恒立实业,000622,1370.0,7064.0
1797,新华联,000620,7878.0,18647.0
1798,海螺型材,000619,3132.0,14062.0
1799,中油资本,000617,2597.0,10262.0
1800,海航投资,000616,8435.0,28397.0
1801,京汉股份,000615,6525.0,19994.0
1802,*ST东海A,000613,1392.0,12129.0
1803,焦作万方,000612,4532.0,12033.0
1804,天首发展,000611,3662.0,8799.0
1805,西安旅游,000610,2835.0,13866.0
1806,绵石投资,000609,5113.0,18616.0
1807,阳光股份,000608,1474.0,9793.0
1808,华媒控股,000607,6756.0,25403.0
1809,神州易桥,000606,3387.0,12301.0
1810,渤海股份,000605,6199.0,14282.0
1811,盛达矿业,000603,4928.0,11738.0
1812,金马退市,000602,105.0,232.0
1813,韶能股份,000601,4881.0,16990.0
1814,建投能源,000600,4311.0,20437.0
1815,青岛双星,000599,4964.0,14781.0
1816,兴蓉环境,000598,7366.0,47129.0
1817,东北制药,000597,3231.0,9461.0
1818,古井贡酒,000596,6760.0,36224.0
1819,*ST宝实,000595,5766.0,11934.0
1820,国恒退,000594,2264.0,17918.0
1821,大通燃气,000593,2099.0,12141.0
1822,平潭发展,000592,11707.0,72595.0
1823,太阳能,000591,40368.0,18954.0
1824,启迪古汉,000590,3861.0,9282.0
1825,黔轮胎A,000589,2014.0,7836.0
1826,金洲慈航,000587,4811.0,14281.0
1827,汇源通信,000586,2327.0,5678.0
1828,东北电气,000585,5793.0,13908.0
1829,友利控股,000584,5274.0,13438.0
1830,北部湾港,000582,3097.0,16242.0
1831,威孚高科,000581,10250.0,59453.0
1832,广东甘化,000576,3891.0,9980.0
1833,粤宏远A,000573,3453.0,11593.0
1834,海马汽车,000572,4516.0,18931.0
1835,新大洲A,000571,2068.0,20347.0
1836,苏常柴A,000570,1728.0,17869.0
1837,泸州老窖,000568,40869.0,155422.0
1838,海德股份,000567,8178.0,14918.0
1839,海南海药,000566,3319.0,9980.0
1840,渝三峡A,000565,4123.0,13413.0
1841,供销大集,000564,4460.0,12256.0
1842,陕国投A,000563,4800.0,14373.0
1843,宏源证券,000562,5585.0,69889.0
1844,烽火电子,000561,3383.0,29568.0
1845,昆百大A,000560,1318.0,5320.0
1846,万向钱潮,000559,31110.0,250241.0
1847,莱茵体育,000558,11534.0,29479.0
1848,西部创业,000557,3462.0,10876.0
1849,神州信息,000555,8380.0,24478.0
1850,泰山石油,000554,6757.0,25442.0
1851,沙隆达A,000553,8258.0,13546.0
1852,靖远煤电,000552,1422.0,5928.0
1853,创元科技,000551,2380.0,6969.0
1854,江铃汽车,000550,6270.0,18386.0
1855,湖南投资,000548,3882.0,14712.0
1856,航天发展,000547,6027.0,25146.0
1857,金圆股份,000546,2020.0,5833.0
1858,金浦钛业,000545,3161.0,8989.0
1859,中原环保,000544,2066.0,6906.0
1860,皖能电力,000543,3926.0,23506.0
1861,佛山照明,000541,4845.0,15860.0
1862,中天金融,000540,12313.0,58898.0
1863,粤电力A,000539,3797.0,12785.0
1864,云南白药,000538,27085.0,214854.0
1865,广宇发展,000537,2550.0,12418.0
1866,华映科技,000536,4640.0,10554.0
1867,万泽股份,000534,1897.0,7879.0
1868,万家乐,000533,3733.0,17901.0
1869,华金资本,000532,7372.0,39166.0
1870,穗恒运A,000531,2107.0,9463.0
1871,大冷股份,000530,3692.0,13920.0
1872,广弘控股,000529,2448.0,9704.0
1873,柳工,000528,5268.0,19672.0
1874,美的电器,000527,2820.0,6935.0
1875,*ST紫学,000526,7183.0,15903.0
1876,红太阳,000525,4739.0,10071.0
1877,岭南控股,000524,3918.0,18487.0
1878,广州浪奇,000523,3175.0,11133.0
1879,白云山A,000522,456.0,682.0
1880,美菱电器,000521,3061.0,10261.0
1881,长航凤凰,000520,9195.0,38426.0
1882,中兵红箭,000519,4194.0,32083.0
1883,四环生物,000518,3650.0,21424.0
1884,荣安地产,000517,2975.0,16499.0
1885,国际医学,000516,7961.0,52434.0
1886,渝开发,000514,7099.0,22514.0
1887,丽珠集团,000513,5633.0,17153.0
1888,*ST烯碳,000511,7638.0,30942.0
1889,金路集团,000510,4904.0,16811.0
1890,华塑控股,000509,2385.0,13562.0
1891,珠海港,000507,13670.0,128544.0
1892,中润资源,000506,3046.0,27550.0
1893,珠江控股,000505,3226.0,20615.0
1894,南华生物,000504,2606.0,15118.0
1895,海虹控股,000503,10179.0,29979.0
1896,绿景控股,000502,5511.0,14753.0
1897,鄂武商A,000501,5566.0,54747.0
1898,山东路桥,000498,3430.0,11182.0
1899,晨鸣纸业,000488,7797.0,42162.0
1900,张家界,000430,2254.0,14332.0
1901,粤高速A,000429,2355.0,8706.0
1902,华天酒店,000428,2367.0,18037.0
1903,兴业矿业,000426,3593.0,9109.0
1904,徐工机械,000425,10813.0,78921.0
1905,东阿阿胶,000423,43673.0,282758.0
1906,湖北宜化,000422,2798.0,8761.0
1907,南京公用,000421,1313.0,4259.0
1908,吉林化纤,000420,3163.0,7778.0
1909,通程控股,000419,1910.0,8809.0
1910,小天鹅A,000418,7053.0,33580.0
1911,合肥百货,000417,3064.0,15446.0
1912,民生控股,000416,4322.0,10907.0
1913,渤海金控,000415,7859.0,26720.0
1914,东旭光电,000413,18864.0,94967.0
1915,英特集团,000411,1787.0,5632.0
1916,*ST沈机,000410,33686.0,156632.0
1917,山东地矿,000409,5473.0,12822.0
1918,藏格控股,000408,1786.0,13513.0
1919,胜利股份,000407,2338.0,8216.0
1920,华意压缩,000404,2705.0,13425.0
1921,ST生化,000403,6574.0,35855.0
1922,金融街,000402,16938.0,119259.0
1923,冀东水泥,000401,10889.0,36645.0
1924,许继电气,000400,12270.0,31378.0
1925,潍柴动力,000338,12703.0,128244.0
1926,美的集团,000333,35341.0,174693.0
1927,东方市场,000301,3604.0,12075.0
1928,申万宏源,000166,10581.0,55221.0
1929,国际实业,000159,4192.0,27195.0
1930,常山股份,000158,5426.0,21230.0
1931,中联重科,000157,16953.0,148068.0
1932,华数传媒,000156,6990.0,27974.0
1933,*ST川化,000155,2506.0,8920.0
1934,丰原药业,000153,2578.0,11976.0
1935,中成股份,000151,7691.0,47337.0
1936,宜华健康,000150,3766.0,15020.0
1937,TCL集团,000100,30787.0,120390.0
1938,中信海直,000099,6934.0,30832.0
1939,广聚能源,000096,3727.0,15488.0
1940,天健集团,000090,3475.0,12671.0
1941,深圳机场,000089,4683.0,28896.0
1942,盐田港,000088,6073.0,128967.0
1943,海王生物,000078,7726.0,38829.0
1944,特发信息,000070,3505.0,12517.0
1945,华侨城A,000069,9531.0,57843.0
1946,华控赛格,000068,2387.0,7293.0
1947,中国长城,000066,6175.0,19208.0
1948,北方国际,000065,3863.0,12669.0
1949,中兴通讯,000063,25520.0,156358.0
1950,深圳华强,000062,8428.0,37661.0
1951,农产品,000061,7060.0,23757.0
1952,中金岭南,000060,10549.0,63549.0
1953,华锦股份,000059,5859.0,16361.0
1954,深赛格,000058,4313.0,17650.0
1955,皇庭国际,000056,1886.0,7050.0
1956,方大集团,000055,2121.0,9611.0
1957,深天马A,000050,15781.0,75479.0
1958,德赛电池,000049,10497.0,32705.0
1959,康达尔,000048,13689.0,18251.0
1960,泛海控股,000046,7715.0,41753.0
1961,深纺织A,000045,3894.0,12048.0
1962,中航地产,000043,4726.0,45113.0
1963,中洲控股,000042,2018.0,8915.0
1964,东旭蓝天,000040,2630.0,8588.0
